2.9611716,0.0,1.842238,0.0,Infinity,0.0,1.47,19.13,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.842238,0.0,Infinity,0.0,1.47,19.14,Infinity,1.4523556,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
2.9611716,0.0,1.8336607,0.0,Infinity,0.0,1.47,19.12,Infinity,1.4523556,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8336607,0.0,Infinity,0.0,1.46,19.16,Infinity,1.4523556,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.46,19.18,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.21,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.2,Infinity,1.4523556,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0972743,0.0,1.8336607,0.0,Infinity,0.0,1.44,19.23,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.46,19.16,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.19,Infinity,1.4523556,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.44,19.23,Infinity,1.4523556,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.19,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.21,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.2,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.22,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.44,19.23,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0972743,0.0,1.8252478,0.0,Infinity,0.0,1.44,19.24,Infinity,1.4523556,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.21,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.19,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.21,Infinity,1.4523556,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.44,19.22,Infinity,1.4523556,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.2,Infinity,1.4596472,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8509853,0.0,Infinity,0.0,1.46,19.15,Infinity,1.4523556,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8336607,0.0,Infinity,0.0,1.45,19.18,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8336607,0.0,Infinity,0.0,1.45,19.2,Infinity,1.4382085,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.2,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.44,19.23,Infinity,1.4452112,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.19,Infinity,1.4382085,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.21,Infinity,1.4382085,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.21,Infinity,1.4382085,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.21,Infinity,1.4313426,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.19,Infinity,1.4313426,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.45,19.19,Infinity,1.4246091,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.46,19.16,Infinity,1.4180037,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.46,19.17,Infinity,1.4180037,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.842238,0.0,Infinity,0.0,1.47,19.12,Infinity,1.4115217,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
2.9611716,0.0,1.8252478,0.0,Infinity,0.0,1.46,19.15,Infinity,1.398913,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
2.9611716,0.0,1.8336607,0.0,Infinity,0.0,1.47,19.13,Infinity,1.3927788,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8336607,0.0,Infinity,0.0,1.45,19.21,Infinity,1.398913,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.46,19.16,Infinity,1.3867533,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.46,19.18,Infinity,1.3808331,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.842238,0.0,Infinity,0.0,1.46,19.15,Infinity,1.3750153,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
2.9611716,0.0,1.8252478,0.0,Infinity,0.0,1.46,19.15,Infinity,1.3636736,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.46,19.18,Infinity,1.3527057,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.46,19.17,Infinity,1.3473554,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8252478,0.0,Infinity,0.0,1.46,19.16,Infinity,1.3420905,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.842238,0.0,Infinity,0.0,1.47,19.14,Infinity,1.3420905,0.0,Infinity,0.0,0.40766832,0.0,-1.79,23.54,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.842238,0.0,Infinity,0.0,1.46,19.16,Infinity,1.3420905,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0267572,0.0,1.8509853,0.0,Infinity,0.0,1.46,19.17,Infinity,1.3420905,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0972743,0.0,1.8509853,0.0,Infinity,0.0,1.45,19.21,Infinity,1.3369088,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0972743,0.0,1.8599086,0.0,Infinity,0.0,1.46,19.18,Infinity,1.3369088,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0972743,0.0,1.8599086,0.0,Infinity,0.0,1.45,19.19,Infinity,1.3318082,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0972743,0.0,1.8599086,0.0,Infinity,0.0,1.45,19.21,Infinity,1.3369088,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.1733844,0.0,1.8783089,0.0,Infinity,0.0,1.45,19.2,Infinity,1.3420905,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.1733844,0.0,1.8783089,0.0,Infinity,0.0,1.45,19.18,Infinity,1.3473554,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.0972743,0.0,1.8877997,0.0,Infinity,0.0,1.46,19.15,Infinity,1.3527057,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.1733844,0.0,1.8974938,0.0,Infinity,0.0,1.46,19.16,Infinity,1.3750153,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.1733844,0.0,1.8974938,0.0,Infinity,0.0,1.46,19.15,Infinity,1.3581444,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.1733844,0.0,1.8877997,0.0,Infinity,0.0,1.45,19.18,Infinity,1.3636736,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.1733844,0.0,1.9073993,0.0,Infinity,0.0,1.46,19.15,Infinity,1.3636736,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.1733844,0.0,1.9278778,0.0,Infinity,0.0,1.48,19.09,Infinity,1.3750153,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.1733844,0.0,1.9278778,0.0,Infinity,0.0,1.47,19.12,Infinity,1.3808331,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.1733844,0.0,1.9493062,0.0,Infinity,0.0,1.48,19.09,Infinity,1.3867533,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.2558806,0.0,1.9604017,0.0,Infinity,0.0,1.48,19.09,Infinity,1.3867533,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.2558806,0.0,1.9604017,0.0,Infinity,0.0,1.48,19.06,Infinity,1.3867533,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.1733844,0.0,1.9717654,0.0,Infinity,0.0,1.49,19.03,Infinity,1.3927788,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.2558806,0.0,1.9717654,0.0,Infinity,0.0,1.47,19.12,Infinity,1.3927788,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.3457246,0.0,1.9953461,0.0,Infinity,0.0,1.48,19.1,Infinity,1.398913,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.3457246,0.0,1.9953461,0.0,Infinity,0.0,1.48,19.1,Infinity,1.398913,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.3457246,0.0,2.0201507,0.0,Infinity,0.0,1.48,19.09,Infinity,1.398913,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.3457246,0.0,2.0330474,0.0,Infinity,0.0,1.48,19.07,Infinity,1.398913,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.3457246,0.0,2.0462952,0.0,Infinity,0.0,1.49,19.03,Infinity,1.398913,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.4440944,0.0,2.059911,0.0,Infinity,0.0,1.49,19.05,Infinity,1.4051594,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.5524547,0.0,2.0462952,0.0,Infinity,0.0,1.47,19.14,Infinity,1.398913,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.5524547,0.0,2.059911,0.0,Infinity,0.0,1.45,19.18,Infinity,1.398913,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.6726496,0.0,2.0739133,0.0,Infinity,0.0,1.45,19.21,Infinity,1.398913,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.6726496,0.0,2.0883214,0.0,Infinity,0.0,1.45,19.21,Infinity,1.398913,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.8070421,0.0,2.0883214,0.0,0.7430801,0.0,-1.79,23.72,6.638444,1.3867533,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.8070421,0.0,2.103157,0.0,0.6992933,0.0,-1.83,23.76,6.6094923,1.3808331,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.8070421,0.0,2.103157,0.0,0.6910681,0.0,-1.84,23.77,6.6012673,1.3867533,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.8070421,0.0,2.150465,0.0,0.6683044,0.0,-1.86,23.81,6.6258116,1.3808331,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.8070421,0.0,2.1184428,0.0,0.6503202,0.0,-1.87,23.82,6.5758047,1.3692963,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.9587197,0.0,2.103157,0.0,0.6006562,0.0,-1.9,23.86,6.662533,1.3636736,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.8070421,0.0,2.1184428,0.0,0.57465476,0.0,-1.91,23.88,6.500139,1.3581444,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.3319674,0.0,2.1184428,0.0,0.56277907,0.0,-1.92,23.9,7.013189,1.3473554,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.1318073,0.0,2.1342032,0.0,0.55455726,0.0,-1.92,23.9,6.8205676,1.3318082,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.1318073,0.0,2.1342032,0.0,0.56277907,0.0,-1.92,23.89,6.828789,1.3169706,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.1318073,0.0,2.1342032,0.0,0.5860456,0.0,-1.91,23.88,6.852056,1.3121728,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.1318073,0.0,2.150465,0.0,0.5971154,0.0,-1.91,23.87,6.879388,1.3027877,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.1318073,0.0,2.2025585,0.0,0.64087355,0.0,-1.89,23.85,6.9752393,1.3027877,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.1318073,0.0,2.150465,0.0,0.68543667,0.0,-1.86,23.81,6.967709,1.3074458,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.1318073,0.0,2.150465,0.0,0.71530193,0.0,-1.84,23.78,6.9975743,1.3121728,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.1318073,0.0,2.150465,0.0,0.7529626,0.0,-1.81,23.74,7.035235,1.3169706,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.1318073,0.0,2.150465,0.0,0.8163697,0.0,-1.76,23.67,7.098642,1.3218412,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.1318073,0.0,2.150465,0.0,0.86983156,0.0,-1.7,23.59,7.152104,1.3369088,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.9587197,0.0,2.150465,0.0,0.9464933,0.0,-1.61,23.47,7.055678,1.3369088,0.0,Infinity,0.0,0.44749835,0.0,-1.73,23.41,Infinity,NaN,NaN,Infinity
4.1318073,0.0,2.150465,0.0,0.9338301,0.0,-1.63,23.49,7.2161026,1.3369088,0.0,Infinity,0.0,0.56003946,0.0,-1.54,23.0,Infinity,NaN,NaN,Infinity
3.9587197,0.0,2.150465,0.0,0.951619,0.0,-1.61,23.46,7.060804,1.3420905,0.0,Infinity,0.0,0.6567053,0.0,-1.35,22.57,Infinity,NaN,NaN,Infinity
3.9587197,0.0,2.167257,0.0,0.9622346,0.0,-1.59,23.44,7.088211,1.3218412,0.0,Infinity,0.0,0.73066545,0.0,-1.15,22.13,Infinity,NaN,NaN,Infinity
3.9587197,0.0,2.167257,0.0,0.9750066,0.0,-1.58,23.41,7.100983,1.3267863,0.0,Infinity,0.0,0.8074196,0.0,-0.95,21.7,Infinity,NaN,NaN,Infinity
3.9587197,0.0,2.167257,0.0,0.9920363,0.0,-1.56,23.38,7.118013,1.3267863,0.0,Infinity,0.0,0.81423074,0.0,-0.94,21.67,Infinity,NaN,NaN,Infinity
3.8070421,0.0,2.1846101,0.0,1.0075545,0.0,-1.54,23.36,6.999207,1.3318082,0.0,Infinity,0.0,0.8172136,0.0,-0.94,21.66,Infinity,NaN,NaN,Infinity
3.8070421,0.0,2.1846101,0.0,1.019153,0.0,-1.52,23.32,7.0108056,1.3369088,0.0,Infinity,0.0,0.83273965,0.0,-0.91,21.59,Infinity,NaN,NaN,Infinity
3.8070421,0.0,2.1846101,0.0,1.0282346,0.0,-1.51,23.31,7.019887,1.3369088,0.0,Infinity,0.0,0.83706224,0.0,-0.89,21.56,Infinity,NaN,NaN,Infinity
3.6726496,0.0,2.1846101,0.0,1.0408967,0.0,-1.48,23.26,6.898156,1.3318082,0.0,Infinity,0.0,0.8493777,0.0,-0.86,21.49,Infinity,NaN,NaN,Infinity
3.6726496,0.0,2.2025585,0.0,1.0497162,0.0,-1.48,23.25,6.924924,1.3267863,0.0,Infinity,0.0,0.85756224,0.0,-0.82,21.41,Infinity,NaN,NaN,Infinity
3.6726496,0.0,2.2211392,0.0,1.0565435,0.0,-1.47,23.24,6.950332,1.3169706,0.0,Infinity,0.0,0.8839296,0.0,-0.73,21.2,Infinity,NaN,NaN,Infinity
3.6726496,0.0,2.2603614,0.0,1.0635628,0.0,-1.47,23.23,6.996574,1.3027877,0.0,Infinity,0.0,0.8799837,0.0,-0.71,21.17,Infinity,NaN,NaN,Infinity
3.6726496,0.0,2.2603614,0.0,1.0744735,0.0,-1.46,23.2,7.0074844,1.2981968,0.0,Infinity,0.0,0.881292,0.0,-0.7,21.14,Infinity,NaN,NaN,Infinity
3.6726496,0.0,2.3484447,0.0,1.0732377,0.0,-1.49,23.24,7.0943317,1.2981968,0.0,Infinity,0.0,0.8826072,0.0,-0.69,21.13,Infinity,NaN,NaN,Infinity
3.5524547,0.0,2.3026474,0.0,1.0757154,0.0,-1.47,23.21,6.9308176,1.2981968,0.0,Infinity,0.0,0.881292,0.0,-0.7,21.14,Infinity,NaN,NaN,Infinity
3.6726496,0.0,2.3026474,0.0,1.0744735,0.0,-1.48,23.22,7.0497704,1.3027877,0.0,Infinity,0.0,0.8563757,0.0,-0.77,21.3,Infinity,NaN,NaN,Infinity
3.5524547,0.0,2.3250756,0.0,1.0782175,0.0,-1.48,23.21,6.9557476,1.3027877,0.0,Infinity,0.0,0.83381283,0.0,-0.84,21.44,Infinity,NaN,NaN,Infinity
3.6726496,0.0,2.3484447,0.0,1.0845826,0.0,-1.48,23.22,7.1056767,1.3074458,0.0,Infinity,0.0,0.81423074,0.0,-0.9,21.59,Infinity,NaN,NaN,Infinity
3.5524547,0.0,2.372827,0.0,1.0937678,0.0,-1.46,23.18,7.019049,1.3121728,0.0,Infinity,0.0,0.78639555,0.0,-0.99,21.77,Infinity,NaN,NaN,Infinity
3.5524547,0.0,2.372827,0.0,1.0951071,0.0,-1.46,23.17,7.0203886,1.3218412,0.0,Infinity,0.0,0.7555624,0.0,-1.08,21.97,Infinity,NaN,NaN,Infinity
3.5524547,0.0,2.3983023,0.0,1.1019098,0.0,-1.45,23.16,7.0526667,1.3267863,0.0,Infinity,0.0,0.7395671,0.0,-1.13,22.08,Infinity,NaN,NaN,Infinity
3.4440944,0.0,2.4249597,0.0,1.1103147,0.0,-1.44,23.14,6.9793687,1.3267863,0.0,Infinity,0.0,0.7273424,0.0,-1.16,22.16,Infinity,NaN,NaN,Infinity
3.4440944,0.0,2.4249597,0.0,1.1160718,0.0,-1.43,23.11,6.9851255,1.3267863,0.0,Infinity,0.0,0.71831805,0.0,-1.18,22.21,Infinity,NaN,NaN,Infinity
3.4440944,0.0,2.4528992,0.0,1.1249502,0.0,-1.43,23.1,7.021944,1.3369088,0.0,Infinity,0.0,0.71831805,0.0,-1.2,22.24,Infinity,NaN,NaN,Infinity
3.4440944,0.0,2.4528992,0.0,1.1295034,0.0,-1.42,23.08,7.026497,1.3369088,0.0,Infinity,0.0,0.71831805,0.0,-1.2,22.24,Infinity,NaN,NaN,Infinity
3.3457246,0.0,2.4822338,0.0,1.1295034,0.0,-1.42,23.07,6.9574614,1.3318082,0.0,Infinity,0.0,0.7273424,0.0,-1.17,22.18,Infinity,NaN,NaN,Infinity
