r0_1,r2_1,r6_1,x_1,y_1,totalR_1,r0_2,r2_2,r6_2,x_2,y_2,totalR_2,centre_x,centre_y,totalM
Infinity,2.7400084,1.543456,-1.44,23.44,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.543456,-1.43,23.43,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.5321417,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.5266144,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.5211706,-1.44,23.44,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.5158081,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.5105247,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.5001876,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.5053186,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4951298,-1.46,23.46,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4951298,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4951298,-1.46,23.46,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6549737,1.4951298,-1.44,23.44,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6549737,1.4852271,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6549737,1.4901437,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6549737,1.4901437,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6549737,1.4901437,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6549737,1.4901437,-1.44,23.44,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6549737,1.4901437,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4901437,-1.46,23.46,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6549737,1.4901437,-1.45,23.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6549737,1.4852271,-1.46,23.46,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6549737,1.4852271,-1.46,23.46,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4852271,-1.47,23.47,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4803786,-1.47,23.47,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6549737,1.4803786,-1.46,23.46,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4755963,-1.48,23.48,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4803786,-1.48,23.48,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4755963,-1.49,23.49,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4755963,-1.48,23.48,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4755963,-1.49,23.49,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4755963,-1.49,23.49,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4616323,-1.5,23.5,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4616323,-1.51,23.51,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4616323,-1.51,23.51,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4571,-1.52,23.52,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.6960928,1.4571,-1.51,23.51,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4526268,-1.52,23.52,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.8377092,1.4526268,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4482113,-1.52,23.52,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.443852,-1.53,23.53,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4310997,-1.54,23.54,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4352974,-1.54,23.54,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4310997,-1.55,23.55,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4352974,-1.54,23.54,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4269534,-1.54,23.54,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4188111,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4228575,-1.55,23.55,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4708787,-1.51,23.51,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4148129,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4148129,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4148129,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4108621,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4108621,-1.57,23.57,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4148129,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4148129,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7400084,1.4188111,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4188111,-1.57,23.57,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4269534,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4228575,-1.57,23.57,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4269534,-1.57,23.57,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4269534,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.8377092,1.4352974,-1.58,23.58,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4352974,-1.57,23.57,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.8377092,1.4395478,-1.58,23.58,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.443852,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.443852,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4526268,-1.55,23.55,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.8377092,1.4526268,-1.56,23.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4616323,-1.54,23.54,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4662247,-1.54,23.54,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4708787,-1.53,23.53,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4708787,-1.53,23.53,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4755963,-1.54,23.54,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4755963,-1.52,23.52,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4803786,-1.52,23.52,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4803786,-1.52,23.52,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4901437,-1.51,23.51,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4951298,-1.5,23.5,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,2.7870739,1.4951298,-1.5,23.5,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
