r0_1,r2_1,r6_1,x_1,y_1,totalR_1,r0_2,r2_2,r6_2,x_2,y_2,totalR_2,centre_x,centre_y,totalM
2.9611716,1.6614496,Infinity,1.38,19.49,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.6728663,Infinity,1.38,19.47,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.696722,Infinity,1.39,19.44,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.696722,Infinity,1.4,19.42,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.7220657,Infinity,1.41,19.37,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.8999617,1.7353477,0.55868167,-1.85,23.79,5.1939907,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.8999617,1.7490684,0.5667593,-1.84,23.79,5.2157893,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.7705289,0.6247077,-1.8,23.72,5.356408,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.7705289,0.65330184,-1.77,23.68,5.385002,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.7854649,0.6683044,-1.76,23.66,5.414941,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.8009413,0.688228,-1.74,23.63,5.450341,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.8169937,0.702129,-1.72,23.61,5.480294,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.842238,0.73323315,-1.69,23.57,5.5366426,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.842238,0.7693476,-1.65,23.51,5.5727572,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.8509853,0.7505074,-1.68,23.55,5.562664,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.8690141,0.7717711,-1.66,23.51,5.601957,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.8783089,0.80546546,-1.62,23.45,5.644946,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,1.8877997,0.7876902,-1.64,23.49,5.6366615,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,1.9073993,0.80546546,-1.63,23.47,5.739622,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,1.9175246,0.8121602,-1.63,23.46,5.7564416,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,1.9384683,0.8140622,-1.63,23.47,5.779288,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,1.9493062,0.831241,-1.61,23.43,5.807305,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.0075886,0.83934075,-1.62,23.44,5.8736863,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,1.9717654,0.8514511,-1.59,23.41,5.8499737,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,1.9717654,0.859469,-1.58,23.39,5.8579917,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,1.9953461,0.8658217,-1.58,23.39,5.887925,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,1.9953461,0.8713557,-1.58,23.39,5.963976,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.0075886,0.87756765,-1.57,23.37,5.9119134,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,2.0075886,0.87756765,-1.58,23.38,5.982431,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,2.103157,0.88505834,-1.59,23.39,6.0854897,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
